"RAW CONSOLIDATED BACKUP  |  5,864 RECORDS  |  All source data preserved",,,,,,,,,,,,,,,,,,,,,,
Company Name,City,Country,Email,Website,Product Category,Certifications,Cert Body,Cert Status,Cert Expiry Date,Notes,Source Sheet,Year First Added,Current Status,Full Address,Products,Primary Contact Name,Last Contact Date,Contract Signed,Account Manager,Latest Quotation,Name_Key,Supplier ID
"Batik Ecoprint HandLove (Mitra Binaan Jasa Marga (Persero), Tbk, PT)",,,,,List of Exhibitors for Indonesi,,,,,,NEW2025_List of Exhibitors f,2025,Active,,,,,,,,batik ecoprint handlove mitra binaan jasa marga persero tbk pt,SUP-00641
"Batik Giat Mandiri (Mitra Binaan Jasa Marga (Persero), Tbk, PT)",,,,,List of Exhibitors for Indonesi,,,,,,NEW2025_List of Exhibitors f,2025,Active,,,,,,,,batik giat mandiri mitra binaan jasa marga persero tbk pt,SUP-00642
Batik Lanang By Mamez (Mitra Binaan BPP ASEPHI),,,,,List of Exhibitors for Indonesi,,,,,,NEW2025_List of Exhibitors f,2025,Active,,Batik,,,,,,batik lanang by mamez mitra binaan bpp asephi,SUP-00643
Delpack Innovations,,China,sales3@hk-delpack.com,LINK,Snacks and Sweets Expo in Dubai,,,,,First contact: Intro mail sent on 29.9.25,NEW2025_Snacks and Sweets Ex,2025,Active,,Detergent,,Intro mail sent on 29.9.25,,,,delpack innovations,SUP-01160
"Fujian Yuxing Fruit & Vegetable Foodstuff Development Co., Ltd",,China,personnel@yuxingfoods.com,LINK,Snacks and Sweets Expo in Dubai,,,,,First contact: Intro mail sent on 29.9.25,NEW2025_Snacks and Sweets Ex,2025,Active,,Canned Food,,Intro mail sent on 29.9.25,,,,fujian yuxing fruit  vegetable foodstuff development co ltd,SUP-01568
Zhejiang Silver River Foods Co,,China,habour@cnzsrf.cn,LINK,Snacks and Sweets Expo in Dubai,,,,,First contact: Intro mail sent on 29.9.25,NEW2025_Snacks and Sweets Ex,2025,Active,,Frozen Food,,Intro mail sent on 29.9.25,,,,zhejiang silver river foods co,SUP-04640
"Tropical Food Manufacturing ( Ningbo) Co., Ltd.",,China,fan.wang@tropicalnb.com,LINK,Snacks and Sweets Expo in Dubai,,,,,First contact: Intro mail sent on 29.9.25,NEW2025_Snacks and Sweets Ex,2025,Active,,Canned Food (Fish),,Intro mail sent on 29.9.25,,,,tropical food manufacturing  ningbo co ltd,SUP-04248
"Xiamen Huli Fengyi Industry Co., Ltd.",,China,Sales001@fengyixm.com,LINK,Snacks and Sweets Expo in Dubai,,,,,First contact: Intro mail sent on 29.9.25,NEW2025_Snacks and Sweets Ex,2025,Active,,"Ziplog bags, Trash Bags etc.",,Intro mail sent on 29.9.25,,,,xiamen huli fengyi industry co ltd,SUP-04541
"Ningbo Jiali Century Group Co.,Ltd",,China,sales@nbjiali.com,LINK,Snacks and Sweets Expo in Dubai,,,,,First contact: Intro mail sent on 29.9.25,NEW2025_Snacks and Sweets Ex,2025,Active,,Razors,,Intro mail sent on 29.9.25,,,,ningbo jiali century group coltd,SUP-02954
"Megasoft (China) Co., Ltd.",,China,info@cnmegasoft.com,LINK,Snacks and Sweets Expo in Dubai,,,,,First contact: Intro mail sent on 29.9.25,NEW2025_Snacks and Sweets Ex,2025,Active,,"Diapers, Wipes",,Intro mail sent on 29.9.25,,,,megasoft china co ltd,SUP-02649
Shandong Zhuoniu Food Co. Ltd,,China,china.jakie@vip.163.com,LINK,Snacks and Sweets Expo in Dubai,,,,,First contact: Intro mail sent on 29.9.25,NEW2025_Snacks and Sweets Ex,2025,Active,,Chips,,Intro mail sent on 29.9.25,,,,shandong zhuoniu food co ltd,SUP-03721
Gulf Canning Company S.A.E,,Egypt,info@gulfgcc.com,LINK,Snacks and Sweets Expo in Dubai,,,,,First contact: Intro mail sent on 29.9.25,NEW2025_Snacks and Sweets Ex,2025,Active,,Canned Foods,,Intro mail sent on 29.9.25,,,,gulf canning company sae,SUP-01786
KuchenMeister GmbH,,Germany,info@kuchenmeister.de,LINK,Snacks and Sweets Expo in Dubai,,,,,First contact: Intro mail sent on 29.9.25,NEW2025_Snacks and Sweets Ex,2025,Active,,Cakes,,Intro mail sent on 29.9.25,,,,kuchenmeister gmbh,SUP-02382
Agapi I.K.E. (Sokolata),,Greece,info@sokolata-clothing.com,LINK,Snacks and Sweets Expo in Dubai,,,,,First contact: Intro mail sent on 29.9.25,NEW2025_Snacks and Sweets Ex,2025,Active,,Chocolate,,Intro mail sent on 29.9.25,,,,agapi ike sokolata,SUP-00137
OHONOS SNACK S.A.,,Greece,info@bestfoods-ltd.com,LINK,Snacks and Sweets Expo in Dubai,,,,,First contact: Intro mail sent on 29.9.25,NEW2025_Snacks and Sweets Ex,2025,Active,,"Chips, Nuts",,Intro mail sent on 29.9.25,,,,ohonos snack sa,SUP-03039
SLN Coffee Private Limited,,India,info@slncoffee.com,LINK,Snacks and Sweets Expo in Dubai,,,,,First contact: Intro mail sent on 29.9.25,NEW2025_Snacks and Sweets Ex,2025,Active,,Coffee,,Intro mail sent on 29.9.25,,,,sln coffee private limited,SUP-03836
1to3 Foods Ltd.,,India,customercare@1to3foods.com,LINK,Snacks and Sweets Expo in Dubai,,,,,First contact: Intro mail sent on 29.9.25,NEW2025_Snacks and Sweets Ex,2025,Active,,Instant Noodles,,Intro mail sent on 29.9.25,,,,1to3 foods ltd,SUP-00013
Nutrionex Foods Ltd.,,India,info@nutrionexfoods.com,LINK,Snacks and Sweets Expo in Dubai,,,,,First contact: Intro mail sent on 29.9.25,NEW2025_Snacks and Sweets Ex,2025,Active,,Peanut Butter,,Intro mail sent on 29.9.25,,,,nutrionex foods ltd,SUP-03023
Madhu Food Products Ltd.,,India,exports@madhufoodproducts.com,LINK,Snacks and Sweets Expo in Dubai,,,,,First contact: Intro mail sent on 29.9.25,NEW2025_Snacks and Sweets Ex,2025,Active,,"Cookies, Candy",,Intro mail sent on 29.9.25,,,,madhu food products ltd,SUP-02542
Bonn Group of Industries Ltd.,,India,bonn@bonn.in,LINK,Snacks and Sweets Expo in Dubai,,,,,First contact: Intro mail sent on 29.9.25,NEW2025_Snacks and Sweets Ex,2025,Active,,Cookies (Oreo),,Intro mail sent on 29.9.25,,,,bonn group of industries ltd,SUP-00789
INDACO SpA,,Italy,giovanni.martufi@indacocandy.com,LINK,Snacks and Sweets Expo in Dubai,,,,,First contact: Intro mail sent on 29.9.25,NEW2025_Snacks and Sweets Ex,2025,Active,,Gum,,Intro mail sent on 29.9.25,,,,indaco spa,SUP-02016
Alpha Life General Trading Company,,Kuwait,marketing@alckuwait.com,LINK,Snacks and Sweets Expo in Dubai,,,,,,NEW2025_Snacks and Sweets Ex,2025,Active,,Healthcare Products,,,,,,alpha life general trading company,SUP-00335
CHICKLES GUM Ltd.,,Spain,info@chicklesgum.com,LINK,Snacks and Sweets Expo in Dubai,,,,,,NEW2025_Snacks and Sweets Ex,2025,Active,,Gum,,,,,,chickles gum ltd,SUP-00963
"Heritage Snacks & Food Co., Ltd.",,Thailand,Contact@heritagethailand.com,LINK,Snacks and Sweets Expo in Dubai,,,,,,NEW2025_Snacks and Sweets Ex,2025,Active,,"Nuts, Tea",,,,,,heritage snacks  food co ltd,SUP-01889
NAM VIET FOODS AND BEVERAGE JOINT STOCK COMPANY,,Vietnam,info@namvietgr.com,LINK,Snacks and Sweets Expo in Dubai,,,,,,NEW2025_Snacks and Sweets Ex,2025,Active,,"Juices, Drinks",,,,,,nam viet foods and beverage joint stock company,SUP-02826
Nuitree Food LLC,,UAE,info@nuitreefood.com,LINK,Snacks and Sweets Expo in Dubai,,,,,,NEW2025_Snacks and Sweets Ex,2025,Active,,"Juice, Milk (only Brand)",,,,,,nuitree food llc,SUP-03006
Discovery Group Ltd,,Uganda,info@discoverygroupug.com,LINK,Snacks and Sweets Expo in Dubai,,,,,,NEW2025_Snacks and Sweets Ex,2025,Active,,"Coffee, Beans, Seeds (possible trader)",,,,,,discovery group ltd,SUP-01204
Peri-dent Ltd,,United Kingdom,info@perident.co.uk,LINK,Snacks and Sweets Expo in Dubai,,,,,,NEW2025_Snacks and Sweets Ex,2025,Active,,Dental,,,,,,perident ltd,SUP-03169
WINDESON TRADEMART PVT. LTD.,,India,shubh@windeson.in,https://windeson.in/,Apparels,,,,,First contact: 2025-08-06 00:00:00 | Follow Up 1: 2025-08-14 00:00:00 | Follow Up 2: 2025-08-18 00:00:00,NEW2025_Apparels,2025,Active,,Apparel,,2025-08-06 00:00:00,,,,windeson trademart pvt ltd,SUP-04521
KNIT FASHIONS,,India,mail@example.com,https://www.knitfashions.in/,Apparels,,,,,First contact: 2025-08-06 00:00:00 | Follow Up 1: 2025-08-14 00:00:00 | Follow Up 2: 2025-08-18 00:00:00,NEW2025_Apparels,2025,Active,,Apparel,,2025-08-06 00:00:00,,,,knit fashions,SUP-02349
JUPITER KNITTING COMPANY (LAKSHMI),,India,kris@jupiter-india.com,https://jupiter-india.com/,Apparels,,,,,First contact: 2025-08-06 00:00:00 | Follow Up 1: 2025-08-14 00:00:00 | Follow Up 2: 2025-08-18 00:00:00,NEW2025_Apparels,2025,Active,,Apparel,,2025-08-06 00:00:00,,,,jupiter knitting company lakshmi,SUP-02223
FAMOUS KNIT UNIT 2,,India,info@famousknit.in,https://famousknit.in/,Apparels,,,,,First contact: 2025-08-06 00:00:00 | Follow Up 1: 2025-08-14 00:00:00 | Follow Up 2: 2025-08-18 00:00:00,NEW2025_Apparels,2025,Active,,Apparel,,2025-08-06 00:00:00,,,,famous knit unit 2,SUP-01421
DINESH TEXTILES MILLS,,India,info@jcg.co.in,https://jayachitra.co.in/,Apparels,,,,,First contact: 2025-08-06 00:00:00 | Follow Up 1: 2025-08-14 00:00:00 | Follow Up 2: 2025-08-18 00:00:00,NEW2025_Apparels,2025,Active,,Apparel,,2025-08-06 00:00:00,,,,dinesh textiles mills,SUP-01203
DEEKAY KNITWEARS,,India,sandeep@deekay.in,https://www.deekay.in/,Apparels,,,,,First contact: 2025-08-06 00:00:00 | Follow Up 1: 2025-08-14 00:00:00 | Follow Up 2: 2025-08-18 00:00:00,NEW2025_Apparels,2025,Active,,Apparel,,2025-08-06 00:00:00,,,,deekay knitwears,SUP-01149
CLIFTON EXPORT PRIVATE LIMITED,,India,avarghese@cliftonexport.com,https://www.cliftonexport.com/,Apparels,,,,,First contact: 2025-08-06 00:00:00 | Follow Up 1: 2025-08-14 00:00:00 | Follow Up 2: 2025-08-18 00:00:00,NEW2025_Apparels,2025,Active,,Apparel,,2025-08-06 00:00:00,,,,clifton export private limited,SUP-00995
KASHION INDUSTRY CO. LTD.,,India,tony.xu@kashion.com,http://www.kashion.com/,Apparels,,,,,First contact: 2025-08-06 00:00:00 | Follow Up 1: 2025-08-14 00:00:00 | Follow Up 2: 2025-08-18 00:00:00,NEW2025_Apparels,2025,Active,,Apparel,,2025-08-06 00:00:00,,,,kashion industry co ltd,SUP-02262
NASNA IMPEX GARMENTS INDUSTRIES (PRIVATE) LIMITED,,Sri Lanka,farook@nasna.com.lk,https://pciaw.org/non-member/nasna-impex-garments-industries/,Apparels,,,,,First contact: 2025-08-06 00:00:00 | Follow Up 1: 2025-08-14 00:00:00 | Follow Up 2: 2025-08-18 00:00:00,NEW2025_Apparels,2025,Active,,Apparel,,2025-08-06 00:00:00,,,,nasna impex garments industries private limited,SUP-02859
STEWART MANUFACTURING PVT LTD.,,Sri Lanka,niranjala@stewartslanka.net,https://www.stewartslanka.net/,Apparels,,,,,First contact: 2025-08-06 00:00:00 | Follow Up 1: 2025-08-14 00:00:00 | Follow Up 2: 2025-08-18 00:00:00,NEW2025_Apparels,2025,Active,,Apparel,,2025-08-06 00:00:00,,,,stewart manufacturing pvt ltd,SUP-03966
Lucky Industries (Pvt) Ltd,,Sri Lanka,info@lucky.lk,https://www.lucky.lk/,Apparels,,,,,First contact: 2025-08-07 00:00:00 | Follow Up 1: 2025-08-14 00:00:00 | Follow Up 2: 2025-08-18 00:00:00,NEW2025_Apparels,2025,Active,,garment manufacturing for kids and adults,,2025-08-07 00:00:00,,,,lucky industries pvt ltd,SUP-02521
M/S. Premier Knits Apparel (India) Private Limited,,India,info@premierknits.com,https://premierknits.com/,Apparels,,,,,First contact: 2025-08-07 00:00:00 | Follow Up 1: 2025-08-14 00:00:00 | Follow Up 2: 2025-08-18 00:00:00,NEW2025_Apparels,2025,Active,,Toddlers - kids wear,,2025-08-07 00:00:00,,,,ms premier knits apparel india private limited,SUP-02776
K M Knitwear Pvt Ltd Unit-14 ( Garments Division),,India,mail@kmknitwear.com,https://www.kmknitwear.com/,Apparels,,,,,First contact: 2025-08-07 00:00:00 | Follow Up 1: 2025-08-14 00:00:00 | Follow Up 2: 2025-08-18 00:00:00,NEW2025_Apparels,2025,Active,,Mens/Womens/ Kids wear,,2025-08-07 00:00:00,,,,k m knitwear pvt ltd unit14  garments division,SUP-02230
Mas Knits,,India,info@massknitgarments.com,https://www.massknitgarments.com/,Apparels,,,,,First contact: 2025-08-07 00:00:00 | Follow Up 1: 2025-08-14 00:00:00 | Follow Up 2: 2025-08-18 00:00:00,NEW2025_Apparels,2025,Active,,Mens/Womens/ Kids wear,,2025-08-07 00:00:00,,,,mas knits,SUP-02612
"Poppys Knitwear Pvt Ltd, Unit VI",,India,info@poppysknitwear.com,https://www.poppysonline.com/,Apparels,,,,,First contact: 2025-08-07 00:00:00 | Follow Up 1: 2025-08-14 00:00:00 | Follow Up 2: 2025-08-18 00:00:00,NEW2025_Apparels,2025,Active,,Mens/Womens/ Kids wear,,2025-08-07 00:00:00,,,,poppys knitwear pvt ltd unit vi,SUP-03230
Royal Classic Mills Pvt Ltd - Unit Vii,,India,info@rcg.in,https://royalclassicmills.com/,Apparels,,,,,First contact: 2025-08-07 00:00:00 | Follow Up 1: 2025-08-14 00:00:00 | Follow Up 2: 2025-08-18 00:00:00,NEW2025_Apparels,2025,Active,,Mens wear,,2025-08-07 00:00:00,,,,royal classic mills pvt ltd  unit vii,SUP-03502
S.P.Apparels,,India,spindia@s-p-apparels.com,https://www.s-p-apparels.com/,Apparels,,,,,First contact: 2025-08-07 00:00:00 | Follow Up 1: 2025-08-14 00:00:00 | Follow Up 2: 2025-08-18 00:00:00,NEW2025_Apparels,2025,Active,,Children wear,,2025-08-07 00:00:00,,,,spapparels,SUP-03902
Zhejiang Emf Cosplay Culture Industry Co Ltd,,China,herbert@emf.com.cn,https://www.emf.com.cn/,Apparels,,,,,First contact: 2025-08-07 00:00:00 | Follow Up 1: 2025-08-14 00:00:00 | Follow Up 2: 2025-08-18 00:00:00,NEW2025_Apparels,2025,Active,,Childrenswear,,2025-08-07 00:00:00,,,,zhejiang emf cosplay culture industry co ltd,SUP-04626
"Zhejiang Bangjie Digital Knitting Co., Ltd.",,China,baj@bangjie.cn,https://www.bangjie.cn/,Apparels,,,,,First contact: 2025-08-07 00:00:00 | Follow Up 1: 2025-08-14 00:00:00 | Follow Up 2: 2025-08-18 00:00:00,NEW2025_Apparels,2025,Active,,Womenswear,,2025-08-07 00:00:00,,,,zhejiang bangjie digital knitting co ltd,SUP-04625
Weihai Shunsheng Knitting Fashion Co Ltd,,China,jingtao@trisen.cn,jingtao@trisen.cn,Apparels,,,,,First contact: 2025-08-07 00:00:00 | Follow Up 1: 2025-08-14 00:00:00 | Follow Up 2: 2025-08-18 00:00:00,NEW2025_Apparels,2025,Active,,Womenswear,,2025-08-07 00:00:00,,,,weihai shunsheng knitting fashion co ltd,SUP-04484
JH Garment (Cambodia) Co.Ltd.,,Cambodia,info@jsongarment.com,https://jsongarment.com/,Apparels,,,,,First contact: 2025-08-07 00:00:00 | Follow Up 1: 2025-08-14 00:00:00 | Follow Up 2: 2025-08-18 00:00:00,NEW2025_Apparels,2025,Active,,Mens/Womens/ Kids wear,,2025-08-07 00:00:00,,,,jh garment cambodia coltd,SUP-02139
"Awtex Garment Co., Ltd.",,Cambodia,kevin@allwintex.com,https://www.facebook.com/p/Awtex-Garment-CoLtd-100086240090892/,Apparels,,,,,First contact: 2025-08-07 00:00:00 | Follow Up 1: 2025-08-14 00:00:00 | Follow Up 2: 2025-08-18 00:00:00,NEW2025_Apparels,2025,Active,,Mens/Womens/ Kids wear,,2025-08-07 00:00:00,,,,awtex garment co ltd,SUP-00576
PT Leetex Garment Indonesia,,Indonesia,info@leetex.co.id,https://www.leetex.co.id/,Apparels,,,,,First contact: 2025-08-07 00:00:00 | Follow Up 1: 2025-08-14 00:00:00 | Follow Up 2: 2025-08-18 00:00:00,NEW2025_Apparels,2025,Active,,sweater,,2025-08-07 00:00:00,,,,pt leetex garment indonesia,SUP-03314
HUALIDA (VIETNAM) GARMENTS LIMITED COMPANY,,Vietnam,hld@czhld.com,https://en.czhld.com/,Apparels,,,,,First contact: 2025-08-07 00:00:00 | Follow Up 1: 2025-08-14 00:00:00 | Follow Up 2: 2025-08-18 00:00:00,NEW2025_Apparels,2025,Active,,,,2025-08-07 00:00:00,,,,hualida vietnam garments limited company,SUP-01959
Benso Garmenting,,India,bala@benso.in,https://bensogarmenting.com/,Apparels,,,,,First contact: 2025-08-08 00:00:00 | Follow Up 1: 2025-08-18 00:00:00 | Follow Up 2: NaT,NEW2025_Apparels,2025,Active,,Mens/Womens/ Kids wear,,2025-08-08 00:00:00,,,,benso garmenting,SUP-00683
Carloo,,India,info@carloo.in,https://tea-india.org/carlootextile,Apparels,,,,,First contact: 2025-08-08 00:00:00 | Follow Up 1: 2025-08-18 00:00:00 | Follow Up 2: NaT,NEW2025_Apparels,2025,Active,,Mens/Womens/ Kids wear,,2025-08-08 00:00:00,,,,carloo,SUP-00885
Cotton Blossom,,India,support@cottonblossom.in,https://cottonblossom.in/,Apparels,,,,,First contact: 2025-08-08 00:00:00 | Follow Up 1: 2025-08-18 00:00:00 | Follow Up 2: NaT,NEW2025_Apparels,2025,Active,,Mens/Womens/ Kids wear,,2025-08-08 00:00:00,,,,cotton blossom,SUP-01077
Rhythm Knit,,India,admin@rhythmknitindia.com,https://www.rhythmknitindia.com/,Apparels,,,,,First contact: 2025-08-08 00:00:00 | Follow Up 1: 2025-08-18 00:00:00 | Follow Up 2: NaT,NEW2025_Apparels,2025,Active,,Mens/Womens/ Kids wear,,2025-08-08 00:00:00,,,,rhythm knit,SUP-03448
Remmy Textiles Pvt Ltd,,India,pradeep@remmytextiles.in,https://remmytextiles.com/,Apparels,,,,,First contact: 2025-08-08 00:00:00 | Follow Up 1: 2025-08-18 00:00:00 | Follow Up 2: NaT,NEW2025_Apparels,2025,Active,,Mens/Womens/ Kids wear,,2025-08-08 00:00:00,,,,remmy textiles pvt ltd,SUP-03438
Saran Garments,,India,info@sarangarments.com,https://sarangarments.com/,Apparels,,,,,First contact: 2025-08-08 00:00:00 | Follow Up 1: 2025-08-18 00:00:00 | Follow Up 2: NaT,NEW2025_Apparels,2025,Active,,Mens/Womens/ Kids wear,,2025-08-08 00:00:00,,,,saran garments,SUP-03601
Sms Apparels,,India,senthil@smsknits.com,https://smsknits.com/contact.php,Apparels,,,,,First contact: 2025-08-08 00:00:00 | Follow Up 1: 2025-08-18 00:00:00 | Follow Up 2: NaT,NEW2025_Apparels,2025,Active,,Mens/Womens/ Kids wear,,2025-08-08 00:00:00,,,,sms apparels,SUP-03842
Varshini Export Branch,,India,visu@varshiniexport.com,https://www.aepcindia.com/members-directory/varshini-export,Apparels,,,,,First contact: 2025-08-08 00:00:00 | Follow Up 1: 2025-08-18 00:00:00 | Follow Up 2: NaT,NEW2025_Apparels,2025,Active,,Mens/Womens/ Kids wear,,2025-08-08 00:00:00,,,,varshini export branch,SUP-04345
Vivid Fashions,,India,vivid@vividfashions.in,https://www.vividfashions.in/contact.php,Apparels,,,,,First contact: 2025-08-08 00:00:00 | Follow Up 1: 2025-08-18 00:00:00 | Follow Up 2: NaT,NEW2025_Apparels,2025,Active,,Mens/Womens/ Kids wear,,2025-08-08 00:00:00,,,,vivid fashions,SUP-04448
Poppys Knitwear Private Limite,,India,info@poppysknitwear.com,https://www.poppysonline.com/,Apparels,,,,,First contact: 2025-08-08 00:00:00 | Follow Up 1: 2025-08-18 00:00:00 | Follow Up 2: NaT,NEW2025_Apparels,2025,Active,,Mens/Womens/ Kids wear,,2025-08-08 00:00:00,,,,poppys knitwear private limite,SUP-03229
Raagam Exports,,India,raagam@vsnl.com,https://www.raagamexports.com/,Apparels,,,,,First contact: 2025-08-08 00:00:00 | Follow Up 1: 2025-08-18 00:00:00 | Follow Up 2: NaT,NEW2025_Apparels,2025,Active,,Mens/Womens/ Kids wear,,2025-08-08 00:00:00,,,,raagam exports,SUP-03385
Amazing Export Corporation,,India,info@amazingexportcorporation.in,https://www.amazingexportcorporation.in/,Apparels,,,,,First contact: 2025-08-08 00:00:00 | Follow Up 1: 2025-08-18 00:00:00 | Follow Up 2: NaT,NEW2025_Apparels,2025,Active,,Mens/Womens/ Kids wear,,2025-08-08 00:00:00,,,,amazing export corporation,SUP-00358
Century Apparels Pvt Ltd,,India,info@centuryapparels.com,https://www.centuryapparel.com/,Apparels,,,,,First contact: 2025-08-08 00:00:00 | Follow Up 1: 2025-08-18 00:00:00 | Follow Up 2: NaT,NEW2025_Apparels,2025,Active,,Mens/Womens/ Kids wear,,2025-08-08 00:00:00,,,,century apparels pvt ltd,SUP-00907
CR Garments Unit 2,,India,crgesan@crgarments.com,https://crgarments.com/,Apparels,,,,,First contact: 2025-08-08 00:00:00 | Follow Up 1: 2025-08-18 00:00:00 | Follow Up 2: NaT,NEW2025_Apparels,2025,Active,,Mens/Womens/ Kids wear,,2025-08-08 00:00:00,,,,cr garments unit 2,SUP-01083
Fine Fit Knitting & Co - Dharapuram Unit,,India,finefit@vsnl.com,https://erodetex.com/garments-trim-manufacturers-suppliers/garment-manufacturers-exporters/tamil%20nadu/coimbatore/fine-fit-knitting-co,Apparels,,,,,First contact: 2025-08-08 00:00:00 | Follow Up 1: 2025-08-18 00:00:00 | Follow Up 2: NaT,NEW2025_Apparels,2025,Active,,Mens/Womens/ Kids wear,,2025-08-08 00:00:00,,,,fine fit knitting  co  dharapuram unit,SUP-01457
Gainup Industries India Pvt Ltd,,India,info@gainup.in,https://www.gainup.in/,Apparels,,,,,First contact: 2025-08-08 00:00:00 | Follow Up 1: 2025-08-18 00:00:00 | Follow Up 2: NaT,NEW2025_Apparels,2025,Active,,Mens/Womens/ Kids wear,,2025-08-08 00:00:00,,,,gainup industries india pvt ltd,SUP-01582
Jupitar Clothing Company,,India,mailbox@jupiter-india.com,https://www.aepcindia.com/members-directory/jupiter-clothing-company-private-limited,Apparels,,,,,First contact: 2025-08-08 00:00:00 | Follow Up 1: 2025-08-18 00:00:00 | Follow Up 2: NaT,NEW2025_Apparels,2025,Active,,Mens/Womens/ Kids wear,,2025-08-08 00:00:00,,,,jupitar clothing company,SUP-02222
Network Clothing Company (P) Ltd Unit X,,India,import@nccindia.com,https://aepcindia.aepcservices.in/members-directory/network-clothing-company-pvtltd,Apparels,,,,,First contact: 2025-08-08 00:00:00 | Follow Up 1: 2025-08-18 00:00:00 | Follow Up 2: NaT,NEW2025_Apparels,2025,Active,,Mens/Womens/ Kids wear,,2025-08-08 00:00:00,,,,network clothing company p ltd unit x,SUP-02897
Gokaldas Exports,,India,info@gokaldasexports.com,https://www.gokaldasexports.com/,Apparels,,,,,First contact: 2025-08-11 00:00:00 | Follow Up 1: NaT | Follow Up 2: NaT,NEW2025_Apparels,2025,Active,,Mens/Womens wear,,2025-08-11 00:00:00,,,,gokaldas exports,SUP-01664
Exel Sourcing Company,,India,sivasankar@exelsourcing.com,https://exelsourcing.com/,Apparels,,,,,First contact: 2025-08-11 00:00:00 | Follow Up 1: NaT | Follow Up 2: NaT,NEW2025_Apparels,2025,Active,,Mens/Womens wear,,2025-08-11 00:00:00,,,,exel sourcing company,SUP-01392
